Angra dos Reis sofre com escalada do crime e mortes pela polícia	25.jul.2020 às 17h00	https://www1.folha.uol.com.br/cotidiano/2020/07/angra-dos-reis-sofre-com-escalada-do-crime-e-mortes-pela-policia.shtml
Evidências científicas têm de predominar sobre caprichos políticos, diz prefeita de Bogotá	25.jul.2020 às 16h00	https://www1.folha.uol.com.br/mundo/2020/07/evidencias-cientificas-tem-de-predominar-sobre-caprichos-politicos-diz-prefeita-de-bogota.shtml
