Médicos americanos fazem alegações falsas sobre máscaras em vídeo viral	Médicos americanos fazem alegações falsas sobre máscaras em vídeo viral e Massihi, e afirmaram que os médicos espalharam informações falsas sobre a covid-19 para "avançar seus interesses financeiros pessoais, sem preocupação com a saúde pública".O que os médicos dizem no vídeoErickson e Massihi se apresentam como especialistas em microbiologia e imunologia e afirmam Gabi Coelho, especial para o Estado 28 de julho de 2020 | 17h09	https://politica.estadao.com.br/blogs/estadao-verifica/medicos-americanos-fazem-alegacoes-falsas-sobre-mascaras-em-video-viral/
Segunda vacina russa contra <span class='highlighting'>covid</span>-19 entra em fase de testes clínicos	Segunda vacina russa contra covid-19 entra em fase de testes clínicos vacinas contra covid-19 diferentes, aponta a Organização Mundial da Saúde (OMS). Um outro laboratório de pesquisa estatal localizado em Moscou, o Instituto Gamaleya, completou os primeiros testes em humanos de uma vacina baseada no adenovírus no início de julho e espera iniciar os estudos Redação 28 de julho de 2020 | 16h32	https://saude.estadao.com.br/noticias/geral,segunda-vacina-russa-contra-covid-19-entra-em-fase-de-testes-clinicos,70003378883
O vilão que veio para mostrar a importância da política e o peso das desigualdades sociais	O vilão que veio para mostrar a importância da política e o peso das desigualdades sociais O coronavírus expôs a importância da política para enfrentar problemas e salvar vidas.  Mas será que a mesma união e mobilização contra a crise da covid-19 poderá se fortalecer e perpetuar para enfrentar outra crise tão antiga e urgente: nossas desigualdades?Esta crise impactou diretamente Malu Molina* 28 de julho de 2020 | 16h00	https://politica.estadao.com.br/blogs/fausto-macedo/255901-2/
Compre empresas de aluguel de carros e venda Marcopolo (POMO4)	28 de julho de 2020 | 15h34	https://einvestidor.estadao.com.br/mercado/compre-empresas-de-aluguel-de-carros-e-venda-marcopolo-pomo4/
